CVE BEN,BENEFICIARIO,RFC,FACTURA,CONTRATO,CONCEPTO,TIPO,FDO-#OP,"FECHA
PAGO",IMPORTE,SHEET,Dia,Mes,Año,BENEFICIARIO_SALES,IMPORTE_GATO_PROMEDIO
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,5285-153006-481,SAD-384-2016,EJE CUOTA DE MANTENIMIENTO DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE ENERO 2014,TR,1021963.0,2022-03-23,624.98,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,5286-153006-412,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,MANTENIMIENTO,CORRESP. AL MES DE ENERO 2014",TR,1021963.0,2022-03-23,794.99,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,5287-153006-409,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DEL DEPTO.DE DIGITALIZACION LOCALES No. 4 Y 5,POR CONCEPTO MTTO, ENERO 2014",TR,1021963.0,2022-03-23,1494.98,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,5440-153006-410,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,POR CONCEPTO AGUA, ENERO 2014",TR,1021963.0,2022-03-23,100.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,5463-153006-406,SAD-384-2016,EJE REFRENDO DE PIM 13133021 (OD 16336) POR MANTENIMIENTO DE POLIZA DE SEGURO LOCAL No. 4 QUE OCUPA EL DEPARTAMENTO DE DIGITALIZACION,TR,1021963.0,2022-03-23,6171.08,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,5464-153006-408,SAD-384-2016,EJE REFRENDO DE PIM 13133021 (OD 16336) POR MANTENIMIENTO DE POLIZA DE SEGURO LOCAL No.  5 QUE OCUPA EL DEPARTAMENTO DE DIGITALIZACION,TR,1021963.0,2022-03-23,5448.62,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,5465-153006-393,SAD-384-2016,"EJE REFRENDO DE PIM 13133022 (OD 16337) POR MANTENIMIENTO DE POLIZA DE SEGURO LOCAL No. 6 QUE OCUPA EL DEPARTAMENTO DE OBRAS INTEGRALES,",TR,1021963.0,2022-03-23,6163.43,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,5467-153006-480,SAD-384-2016,EJE CUOTA DE LOCAL M7-A POR SEGURO DEL EDIFICIO DEL PERIODO 07/11/2013 AL 07/11/2014 DE LAS OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO JUAREZ,TR,1021963.0,2022-03-23,2394.48,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,5468-153006-482,SAD-384-2016,EJE PAGO DE PENSIONES DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE ENERO 2014,TR,1021963.0,2022-03-23,799.99,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,5469-153006-414,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,CONCEP. PENSIONES,CORRESP. ENERO 2014",TR,1021963.0,2022-03-23,1200.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,5653-153006-483,SAD-384-2016,EJE CUOTA DE MANTENIMIENTO DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE FEBRERO 2014,TR,1021963.0,2022-03-23,624.98,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,5654-153006-413,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,CONCEP. MANTENIMIENTO, CORRESP. FEBRERO 2014",TR,1021963.0,2022-03-23,794.99,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,5655-153006-395,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DEL DEPTO.DE DIGITALIZACION LOCALES No. 4 Y 5,MANTENIMIENTO, CORRESP. AL MES DE ENERO 2014",TR,1021963.0,2022-03-23,1494.98,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,5667-153006-411,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,CONCEPTO DE AGUA,CORRESP. A FEBRERO 2014",TR,1021963.0,2022-03-23,100.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,5668-153006-490,SAD-384-2016,EJE PENSIONES DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE FEBRERO 2014,TR,1021963.0,2022-03-23,799.99,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,5669-153006-415,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,CONCEPTO PENSIONES,CORREP. FEBRERO 2014",TR,1021963.0,2022-03-23,1200.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,5984-153006-371,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,CONCEPTO MANTENIMIENTO, MARZO 2014",TR,1021963.0,2022-03-23,794.99,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,5985-153006-484,SAD-384-2016,EJE CUOTA DE MANTENIMIENTO DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE MARZO 2014,TR,1021963.0,2022-03-23,624.98,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,5986-153006-396,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DEL DEPTO.DE DIGITALIZACION LOCALES No. 4 Y 5,MANTENIMIENTO,MARZO 2014",TR,1021963.0,2022-03-23,1494.98,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,6109-153006-485,SAD-384-2016,EJE PAGO DE PENSIONES DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE MARZO 2014,TR,1021963.0,2022-03-23,799.99,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,6110-153006-372,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,CONCEPTO PENSIONES,MARZO 2014",TR,1021963.0,2022-03-23,1200.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,6111-153006-404,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,CONCEPTO DE AGUA, MARZO 2014",TR,1021963.0,2022-03-23,100.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,6313-153006-499,SAD-384-2016,EJE MANTENIMIENTO DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE ABRIL 2014,TR,1021963.0,2022-03-23,624.98,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,6314-153006-397,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DEL DEPTO.DE DIGITALIZACION LOCALES No. 4 Y 5,MANTENIMIENTO,ABRIL 2014",TR,1021963.0,2022-03-23,1494.98,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,6322-153006-374,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,CONCEPTO MANTENIMIENTO, ABRIL 2014",TR,1021963.0,2022-03-23,794.99,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,6421-153006-373,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6, CONCEPTO AGUA,ABRIL 2014",TR,1021963.0,2022-03-23,100.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,6440-153006-501,SAD-384-2016,EJE APORTACION DE CONSUMO DE AGUA DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE ABRIL 2014,TR,1021963.0,2022-03-23,100.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,6643-153006-502,SAD-384-2016,EJE MANTENIMIENTO DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE MAYO 2014,TR,1021963.0,2022-03-23,624.98,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,6644-153006-377,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,CONCEPTO MANTENIMIENTO, MAYO 2014",TR,1021963.0,2022-03-23,794.99,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,6645-153006-398,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DEL DEPTO.DE DIGITALIZACION LOCALES No. 4 Y 5,MANTENIMIENTO,MAYO 2014",TR,1021963.0,2022-03-23,1494.98,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,6758-153006-376,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,CONCEPTO AGUA, MAYO 2014",TR,1021963.0,2022-03-23,100.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,6777-153006-504,SAD-384-2016,EJE APORTACION AL CONSUMO DE AGUA DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE MAYO 2014,TR,1021963.0,2022-03-23,100.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,6981-153006-505,SAD-384-2016,EJE MANTENIMIENTO DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE JUNIO 2014,TR,1021963.0,2022-03-23,624.98,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,6982-153006-380,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,CONCEPTO MANTENIMIENTO 2014",TR,1021963.0,2022-03-23,794.99,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,6983-153006-399,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DEL DEPTO.DE DIGITALIZACION LOCALES No. 4 Y 5,MANTENIMIENTO,JUNIO 2014",TR,1021963.0,2022-03-23,1494.98,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,7096-153006-379,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,CONCEPTO AGUA, JUIO 2014",TR,1021963.0,2022-03-23,100.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,7115-153006-508,SAD-384-2016,EJE APORTACION AL CONSUMO DE AGUA DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE JUNIO 2014,TR,1021963.0,2022-03-23,100.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,7307-153006-509,SAD-384-2016,EJE MANTENIMIENTO DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE JULIO 2014,TR,1021963.0,2022-03-23,624.98,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,7308-153006-383,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,CONCEPTO MANTENIMIENTO,JULIO 2014",TR,1021963.0,2022-03-23,794.99,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,7309-153006-400,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DEL DEPTO.DE DIGITALIZACION LOCALES No. 4 Y 5,MANTENIMIENTO JULIO 2014",TR,1021963.0,2022-03-23,1494.98,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,7412-153006-382,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,CONCEPTO AGUA 2014,JULIO 2014",TR,1021963.0,2022-03-23,100.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,7431-153006-511,SAD-384-2016,EJE APORTACION AL CONSUMO DE AGUA DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE JULIO 2014,TR,1021963.0,2022-03-23,100.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,7641-153006-512,SAD-384-2016,EJE MANTENIMIENTO DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE AGOSTO 2014,TR,1021963.0,2022-03-23,624.98,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,7642-153006-386,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,CONCEPTO MANTENIMIENTO,AGOSTO 2014",TR,1021963.0,2022-03-23,794.99,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,7643-153006-401,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DEL DEPTO.DE DIGITALIZACION LOCALES No. 4 Y 5,MANTENIMIENTO,AGOSTO  2014",TR,1021963.0,2022-03-23,1494.98,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,7738-153006-385,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,CONCEPTO AGUA, AGOSTO 2014",TR,1021963.0,2022-03-23,100.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,7757-153006-514,SAD-384-2016,EJE APORTACION AL CONSUMO DE AGUA DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE AGOSTO 2014,TR,1021963.0,2022-03-23,100.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,7976-153006-515,OT20160095,EJE MANTENIMIENTO DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE SEPTIEMBRE 2014,TR,1021963.0,2022-03-23,625.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,7977-153006-403,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,concepto mantenimiento,septiembre 2014",TR,1021963.0,2022-03-23,794.99,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,7978-153006-392,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DEL DEPTO.DE DIGITALIZACION LOCALES No. 4 Y 5,mantenimiento,septiembre 2014",TR,1021963.0,2022-03-23,1494.98,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,8073-153006-391,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,CONCEPTO AGUA , SEPTIEMBRE 2014",TR,1021963.0,2022-03-23,100.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,8092-153006-517,SAD-384-2016,EJE APORTACION AL CONSUMO DE AGUA DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE SEPTIEMBRE 2014,TR,1021963.0,2022-03-23,100.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,8111-153006-500,SAD-384-2016,EJE PAGO DE PENSIONES DE ESTACIONAMIENTO DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE ABRIL 2014,TR,1021963.0,2022-03-23,799.99,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,8112-153006-503,SAD-384-2016,EJE PAGO DE PENSIONES DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE MAYO 2014,TR,1021963.0,2022-03-23,799.99,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,8113-153006-506,SAD-384-2016,EJE PAGO DE PENSIONES DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE JUNIO 2014,TR,1021963.0,2022-03-23,799.99,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,8114-153006-510,SAD-384-2016,EJE PAGO DE PENSIONES DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE JULIO 2014,TR,1021963.0,2022-03-23,799.99,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,8115-153006-513,SAD-384-2016,EJE PAGO DE PENSIONES DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE AGOSTO 2014,TR,1021963.0,2022-03-23,799.99,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,8116-153006-516,SAD-384-2016,EJE PAGO DE PENSIONES DE OFICINAS DE IMPUESTO PREDIAL UBICADAS EN EL MERCADO BENITO JUAREZ DEL MES DE SEPTIEMBRE 2014,TR,1021963.0,2022-03-23,799.99,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,8117-153006-375,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,CONCEPTO PENSIONES, ABRIL 2014",TR,1021963.0,2022-03-23,1200.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,8118-153006-378,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,CONCEPTO PENSIONES,MAYO 2014",TR,1021963.0,2022-03-23,1200.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,8119-153006-381,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,CONCEPTO PENSIONES, JUNIO 2014",TR,1021963.0,2022-03-23,1200.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,8120-153006-384,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6, CONCEPTO PENSIONES, JULIO 2014",TR,1021963.0,2022-03-23,1200.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
114738,NUEVO MERCADO PRESIDENTE BENITO JUAREZ,NMP941004J19,8121-153006-387,SAD-384-2016,"EJE REGISTRO DE LA SUFICIENCIA PRESUPUESTAL PARA LA COBERTURA DE LOS SERVICIOS DEL INMUEBLE ARRENDADO EN EL MERCADO JUAREZ DE OBRAS INTEGRALES LOCAL No. 6,CONCEPTO 8121,PENSIONES 2014",TR,1021963.0,2022-03-23,1200.0,GTOS VARIOS,23,3,2022,149,440975.94075887394
